DISTRICT,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
KHURDA,1933,56.6,13.4,1.8,19.9,134.9,208.4,411.2,478.6,349.9,209.6,13.8,4.3,1902.4,70.0,156.6,1448.1,227.7
KHURDA,1934,0.0,5.3,7.4,0.0,19.6,194.1,257.9,387.2,235.3,122.3,10.0,0.3,1239.5,5.3,27.0,1074.6,132.6
KHURDA,1935,0.0,0.6,13.2,84.5,4.4,201.8,434.3,215.3,272.4,43.2,0.0,0.0,1269.7,0.6,102.1,1123.8,43.2
KHURDA,1936,57.3,72.3,17.1,5.3,202.1,509.4,362.1,338.4,305.8,251.5,18.5,8.2,2147.9,129.6,224.4,1515.7,278.2
KHURDA,1937,0.0,116.4,33.0,35.1,97.4,146.4,527.8,273.9,354.7,101.4,0.0,0.0,1686.1,116.4,165.5,1302.8,101.4
KHURDA,1938,15.7,30.3,5.5,1.6,134.7,245.2,249.4,287.6,251.4,227.1,4.0,0.0,1452.5,46.0,141.9,1033.6,231.0
KHURDA,1939,29.5,0.3,14.4,15.7,11.3,168.5,272.7,190.7,209.6,217.8,15.7,7.6,1153.9,29.8,41.5,841.5,241.1
KHURDA,1940,0.0,49.9,117.8,6.6,195.7,365.5,513.8,351.3,141.1,62.6,0.0,0.0,1804.2,49.9,320.1,1371.7,62.6
KHURDA,1941,26.6,0.0,0.5,10.1,30.0,259.1,416.4,224.8,211.4,225.3,48.4,0.0,1452.5,26.6,40.6,1111.6,273.6
KHURDA,1942,0.9,6.1,2.5,20.3,32.6,139.6,233.2,446.6,189.9,101.8,285.7,0.0,1459.3,7.0,55.4,1009.3,387.5
KHURDA,1943,58.5,0.0,36.0,69.9,52.7,185.5,477.4,217.2,297.3,143.3,44.4,0.0,1582.1,58.5,158.6,1177.3,187.7
KHURDA,1944,20.1,45.3,92.0,66.8,17.6,181.0,434.8,494.0,218.5,233.3,3.7,0.0,1807.1,65.3,176.4,1328.3,237.0
KHURDA,1945,5.6,2.0,0.0,30.8,41.7,182.3,223.0,159.7,176.2,289.4,0.0,32.4,1143.0,7.5,72.5,741.1,321.8
KHURDA,1946,0.0,1.1,0.0,102.0,85.2,203.5,303.4,390.8,319.1,325.7,45.9,0.0,1776.8,1.1,187.2,1216.8,371.6
KHURDA,1947,29.7,2.7,6.2,10.2,20.0,248.6,254.3,294.4,236.2,126.1,9.1,84.5,1321.9,32.4,36.4,1033.4,219.7
KHURDA,1948,29.7,57.1,2.4,8.1,71.1,83.6,212.8,336.7,319.0,32.6,87.9,0.0,1241.1,86.8,81.6,952.1,120.6
KHURDA,1949,4.7,2.6,0.0,39.6,56.4,64.4,95.2,217.5,151.1,407.6,0.0,0.0,1039.2,7.3,96.0,528.3,407.6
KHURDA,1950,16.5,101.4,0.0,20.9,304.0,250.8,281.6,218.0,38.6,0.0,122.3,1054.4
KHURDA,1951,2.0,0.0,100.6,51.9,90.5,245.8,371.3,325.5,174.6,200.4,57.3,0.0,1619.9,2.0,243.0,1117.1,257.8
KHURDA,1952,0.0,7.7,35.9,33.9,23.2,183.6,268.9,212.8,253.8,257.0,0.0,0.1,1276.9,7.7,93.1,919.1,257.1
KHURDA,1953,32.0,2.8,0.0,8.8,19.2,108.2,234.8,448.9,309.8,100.0,76.4,0.0,1341.0,34.8,28.0,1101.7,176.5
KHURDA,1954,0.0,8.4,1.7,5.4,55.5,205.1,235.8,250.7,367.9,299.8,0.0,20.5,1450.6,8.4,62.6,1059.4,320.3
KHURDA,1955,0.0,0.0,14.8,33.1,78.3,149.4,207.4,295.6,401.0,403.4,118.0,0.0,1701.0,0.0,126.2,1053.3,521.5
KHURDA,1956,4.9,33.9,4.7,0.0,140.2,331.1,333.3,374.1,299.0,373.3,2.8,0.0,1897.4,38.8,145.0,1337.5,376.1
KHURDA,1957,7.4,20.8,16.8,13.1,10.7,115.0,226.3,283.3,142.0,64.3,1.3,0.0,901.0,28.2,40.7,766.6,65.5
KHURDA,1958,19.1,97.8,10.8,14.9,11.3,147.9,332.1,330.2,483.6,311.3,114.1,0.0,1873.1,116.9,37.0,1293.8,425.4
KHURDA,1959,15.0,0.2,0.0,6.4,78.1,189.0,398.0,325.0,166.8,206.8,0.0,3.2,1388.5,15.2,84.5,1078.8,210.0
KHURDA,1960,0.0,0.0,47.4,0.6,74.8,192.6,460.4,312.4,133.7,142.4,0.0,0.0,1364.3,0.0,122.8,1099.1,142.4
KHURDA,1961,23.9,119.5,0.3,2.8,79.3,183.8,356.0,331.8,499.4,169.2,13.4,0.0,1779.5,143.4,82.4,1371.0,182.6
KHURDA,1962,3.8,14.5,52.5,55.3,11.3,183.5,345.3,185.4,294.1,245.4,0.0,2.3,1393.3,18.3,119.1,1008.2,247.7
KHURDA,1963,0.0,0.0,11.5,34.2,85.5,197.2,275.8,302.3,195.6,264.2,0.2,0.0,1366.3,0.0,131.2,970.8,264.4
KHURDA,1964,0.0,15.2,5.2,46.4,49.3,121.1,432.4,398.3,277.1,74.5,1.2,0.0,1420.7,15.2,100.9,1228.8,75.7
KHURDA,1965,7.9,21.0,56.0,35.8,26.6,74.5,411.0,216.8,277.1,77.8,0.0,3.1,1207.7,29.0,118.4,979.4,80.9
KHURDA,1966,74.3,15.9,0.0,15.0,28.1,199.3,394.0,381.0,207.3,107.3,95.2,0.0,1517.3,90.2,43.2,1181.6,202.4
KHURDA,1967,78.7,0.0,71.5,44.4,13.5,240.1,415.1,356.7,285.6,22.1,1.0,0.4,1529.1,78.7,129.4,1297.6,23.5
KHURDA,1968,45.8,59.5,57.2,16.4,10.4,269.6,342.6,215.0,361.5,389.6,50.0,0.0,1817.7,105.3,84.0,1188.8,439.6
KHURDA,1969,0.0,0.0,8.4,23.0,67.2,182.1,556.9,351.5,183.6,44.8,53.3,6.1,1476.8,0.0,98.6,1274.1,104.2
KHURDA,1970,7.2,25.6,93.3,23.1,95.7,379.9,306.6,386.7,344.9,120.8,5.5,0.0,1789.3,32.8,212.1,1418.1,126.3
KHURDA,1971,5.7,25.4,0.3,79.5,67.8,326.1,201.7,249.5,225.9,239.9,0.6,0.0,1422.3,31.1,147.6,1003.1,240.5
KHURDA,1972,0.0,17.9,0.0,21.1,12.0,133.6,306.1,355.3,407.1,77.7,39.8,0.0,1370.8,17.9,33.2,1202.2,117.5
KHURDA,1973,0.0,0.0,60.2,0.5,53.4,79.8,495.9,410.0,130.8,331.0,20.0,15.0,1596.7,0.0,114.2,1116.5,366.0
KHURDA,1974,0.0,0.0,17.4,16.4,38.3,191.7,335.6,274.5,122.6,150.5,38.5,0.0,1185.6,0.0,72.1,924.4,189.0
KHURDA,1975,0.2,30.3,28.6,19.4,33.3,166.0,209.1,387.3,230.2,141.3,30.4,10.0,1286.0,30.4,81.3,992.6,181.7
KHURDA,1976,0.0,5.3,56.4,4.6,60.4,152.7,350.4,323.5,159.7,45.2,54.0,0.0,1212.1,5.3,121.4,986.3,99.1
KHURDA,1977,3.3,24.1,0.1,47.6,147.9,137.8,344.1,311.5,275.2,57.0,62.0,44.0,1454.4,27.4,195.6,1068.6,162.9
KHURDA,1978,0.1,14.0,30.8,24.8,49.4,151.6,277.6,317.9,149.3,140.9,11.0,23.4,1190.6,14.1,104.9,896.3,175.3
KHURDA,1979,0.0,22.6,3.7,33.3,21.2,107.7,311.9,299.6,207.3,67.6,19.0,3.8,1097.7,22.6,58.1,926.5,90.4
KHURDA,1980,25.6,22.7,27.2,12.8,37.5,335.2,369.4,267.8,368.3,116.7,0.0,3.9,1587.1,48.3,77.5,1340.6,120.6
KHURDA,1981,16.2,2.3,71.9,16.6,88.2,107.2,158.3,323.0,280.2,41.6,0.0,9.1,1114.7,18.6,176.7,868.8,50.7
KHURDA,1982,7.4,40.0,66.9,22.9,28.2,184.3,160.7,467.3,196.2,56.0,3.9,0.0,1233.8,47.4,118.0,1008.5,59.9
KHURDA,1983,1.2,61.3,43.8,32.8,37.4,195.1,196.0,450.9,261.5,144.5,22.9,6.3,1453.9,62.5,114.1,1103.5,173.8
KHURDA,1984,1.0,6.6,0.0,27.6,29.0,186.6,409.8,364.8,232.9,43.6,0.0,0.0,1301.9,7.6,56.6,1194.1,43.6
KHURDA,1985,8.5,51.9,0.3,2.8,17.5,157.5,311.3,433.4,333.0,250.6,0.0,0.0,1567.0,60.5,20.7,1235.2,250.6
KHURDA,1986,30.7,45.3,19.2,36.7,84.6,295.0,456.6,319.4,236.1,186.0,166.0,11.0,1886.5,76.0,140.4,1307.1,363.0
KHURDA,1987,7.4,0.2,24.6,51.4,36.5,77.2,247.9,239.8,104.8,108.5,140.5,1.2,1040.0,7.6,112.6,669.7,250.2
KHURDA,1988,0.0,16.0,3.5,39.1,79.0,186.6,299.3,159.7,284.3,94.2,0.4,0.0,1162.0,16.0,121.6,929.8,94.6
KHURDA,1989,0.0,0.0,5.1,5.0,114.2,299.7,168.6,327.9,143.3,27.9,0.0,0.0,1091.8,0.0,124.4,939.5,27.9
KHURDA,1990,0.0,63.6,100.9,111.1,108.3,212.8,299.5,410.9,160.5,151.6,236.0,0.9,1856.1,63.6,320.3,1083.8,388.5
KHURDA,1991,41.2,4.7,26.9,8.6,16.7,164.3,467.9,320.9,223.0,105.2,68.5,2.0,1449.8,45.9,52.1,1176.1,175.7
KHURDA,1992,6.9,20.9,0.0,8.0,128.2,162.3,359.5,344.2,183.8,132.1,5.8,0.0,1351.7,27.7,136.2,1049.8,137.9
KHURDA,1993,0.0,0.0,9.1,65.1,67.1,181.8,294.1,372.2,267.0,138.2,4.8,0.0,1399.4,0.0,141.3,1115.2,143.0
KHURDA,1994,6.2,36.0,0.3,31.5,39.3,214.4,371.3,475.1,348.8,133.5,0.8,0.0,1657.2,42.2,71.1,1409.6,134.3
KHURDA,1995,50.7,69.8,20.5,20.1,578.5,99.8,199.9,219.6,187.6,278.9,124.8,4.7,1854.9,120.5,619.1,707.0,408.4
KHURDA,1996,44.3,6.7,4.4,15.1,29.5,182.2,189.8,275.2,122.1,100.9,25.7,0.0,996.0,51.1,49.0,769.3,126.7
KHURDA,1997,43.6,4.6,22.1,161.5,29.4,181.5,256.6,692.1,303.8,20.1,6.1,32.8,1754.1,48.2,213.0,1433.9,59.0
KHURDA,1998,15.7,48.8,56.3,49.1,36.3,231.5,365.7,289.6,314.1,167.4,119.3,0.0,1693.7,64.5,141.6,1200.9,286.7
KHURDA,1999,0.3,0.0,0.0,0.0,149.4,219.6,265.2,309.3,194.0,600.7,12.0,0.0,1750.3,0.3,149.4,988.1,612.7
KHURDA,2000,0.0,46.5,0.0,25.9,108.7,270.0,316.6,267.1,139.4,50.3,1.0,0.0,1225.7,46.5,134.6,993.3,51.3
KHURDA,2001,0.0,0.0,26.5,8.3,102.8,225.7,465.9,541.9,255.1,62.4,23.8,0.0,1712.4,0.0,137.6,1488.6,86.2
KHURDA,2002,4.4,0.0,18.7,15.5,110.8,196.5,404.9,566.7,279.0,48.7,21.1,0.0,1666.3,4.4,145.0,1447.1,69.8
KHURDA,2003,0.0,24.8,5.8,3.4,7.2,173.8,338.8,520.6,261.6,515.5,8.6,21.8,1881.8,24.8,16.4,1294.9,545.8
KHURDA,2004,0.1,0.4,0.0,45.3,20.0,97.0,285.2,240.3,142.6,228.8,0.0,0.0,1059.6,0.5,65.3,765.0,228.8
KHURDA,2005,30.3,0.0,36.2,16.6,45.4,111.5,330.0,200.8,431.6,224.9,38.8,0.0,1466.2,30.3,98.2,1073.9,263.8
KHURDA,2006,0.0,0.0,19.5,9.2,104.5,194.4,430.9,593.0,286.6,50.1,21.1,0.0,1709.3,0.0,133.2,1504.9,71.2
KHURDA,2007,0.0,46.2,10.6,21.8,82.9,245.8,141.4,315.7,482.0,84.9,3.9,0.0,1435.1,46.2,115.2,1184.9,88.8
KHURDA,2008,19.6,34.9,16.0,46.6,48.7,326.2,289.2,309.1,352.4,29.5,13.2,0.0,1485.5,54.5,111.3,1277.0,42.7
KHURDA,2009,0.0,0.0,0.0,3.9,56.3,75.7,560.6,299.1,207.2,136.4,59.0,0.0,1398.2,0.0,60.2,1142.6,195.4
KHURDA,2010,4.4,0.6,0.4,0.5,140.3,237.3,203.6,344.1,235.6,232.3,62.8,45.7,1507.6,5.0,141.3,1020.6,340.7
DISTRICT,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
KORAPUT,1901,13.5,21.4,23.0,91.3,56.4,43.4,300.2,376.0,149.8,127.9,107.6,0.0,1310.4,34.9,170.7,869.4,235.4
KORAPUT,1902,0.3,0.0,0.0,176.9,63.7,60.7,377.6,358.3,334.7,77.1,33.1,15.6,1497.9,0.3,240.6,1131.3,125.7
KORAPUT,1903,7.6,8.2,0.0,42.6,100.1,251.7,572.7,352.1,284.6,193.5,137.1,12.0,1962.2,15.9,142.7,1461.1,342.6
KORAPUT,1904,0.8,2.0,6.8,17.3,160.3,311.8,362.7,366.6,281.1,181.4,0.0,1.3,1692.0,2.8,184.3,1322.2,182.6
KORAPUT,1905,0.0,3.4,19.1,87.6,70.5,89.7,495.0,429.5,564.7,43.7,0.0,0.0,1803.2,3.4,177.2,1578.9,43.7
KORAPUT,1906,0.0,4.4,18.2,11.1,59.5,274.7,485.3,397.7,281.9,94.4,17.2,65.5,1709.8,4.4,88.8,1439.6,177.0
KORAPUT,1907,0.0,1.7,37.8,105.8,19.8,254.9,335.9,618.7,242.9,17.9,29.0,26.5,1691.0,1.7,163.5,1452.4,73.4
KORAPUT,1908,19.9,1.3,6.2,14.5,52.6,113.1,510.0,663.7,223.0,50.6,0.0,0.0,1654.9,21.2,73.3,1509.9,50.6
KORAPUT,1909,2.6,0.8,0.0,165.5,61.8,128.2,586.5,210.9,222.9,25.1,0.0,93.5,1497.8,3.4,227.4,1148.5,118.6
KORAPUT,1910,0.0,0.0,0.0,79.1,58.8,238.6,564.7,747.1,404.4,272.4,26.9,0.0,2392.1,0.0,137.9,1954.8,299.3
KORAPUT,1911,0.0,0.0,29.1,14.3,75.9,304.8,211.1,503.5,538.0,114.7,44.3,23.3,1858.9,0.0,119.3,1557.4,182.2
KORAPUT,1912,0.0,24.5,0.0,67.6,47.1,117.5,479.4,583.8,306.9,38.9,1.9,0.0,1667.5,24.5,114.7,1487.5,40.8
KORAPUT,1913,0.0,2.0,0.0,26.5,122.6,146.9,398.9,538.3,230.9,154.5,6.5,0.0,1627.0,2.0,149.0,1314.9,161.0
KORAPUT,1914,0.0,1.6,31.5,136.1,165.6,610.1,371.2,579.9,459.3,16.6,7.0,0.8,2379.8,1.6,333.2,2020.5,24.5
KORAPUT,1915,10.4,12.4,86.1,30.7,84.5,191.0,230.0,624.9,240.0,91.9,85.6,0.0,1687.7,22.8,201.4,1285.9,177.6
KORAPUT,1916,0.0,0.8,0.0,53.6,88.1,207.3,308.8,382.0,265.6,210.5,62.2,0.0,1578.9,0.8,141.7,1163.7,272.7
KORAPUT,1917,0.0,19.0,22.8,17.6,60.0,319.5,287.7,288.2,445.6,323.6,30.5,1.9,1816.4,19.0,100.4,1341.0,356.0
KORAPUT,1918,30.9,0.0,32.9,31.9,141.4,317.1,394.3,409.0,177.5,25.7,18.6,5.0,1584.2,30.9,206.2,1297.9,49.3
KORAPUT,1919,18.4,27.6,38.3,38.3,73.7,273.7,280.9,640.9,211.2,143.3,82.4,20.3,1849.0,46.0,150.2,1406.8,246.1
KORAPUT,1920,10.0,1.0,2.2,51.3,90.9,186.9,316.8,363.7,172.1,62.9,11.9,0.0,1269.6,11.0,144.3,1039.5,74.8
KORAPUT,1921,10.8,0.0,0.0,50.9,4.0,302.2,403.5,292.3,438.4,125.0,43.2,0.0,1670.1,10.8,54.8,1436.3,168.2
KORAPUT,1922,19.6,0.0,0.0,10.1,43.2,239.5,640.7,330.3,447.3,89.2,99.5,0.0,1919.3,19.6,53.3,1657.7,188.8
KORAPUT,1923,0.0,19.1,9.2,37.3,39.1,83.0,247.4,252.8,249.5,137.2,0.0,0.0,1074.6,19.1,85.6,832.7,137.2
KORAPUT,1924,7.2,0.0,3.0,39.5,81.2,47.8,163.8,360.6,334.0,115.2,133.2,0.0,1285.5,7.2,123.6,906.2,248.5
KORAPUT,1925,0.0,0.0,7.5,60.6,142.5,303.0,483.9,585.4,238.8,138.0,0.8,1.3,1961.7,0.0,210.6,1611.1,140.1
KORAPUT,1926,31.0,8.2,39.9,65.6,83.2,152.0,254.6,633.6,330.4,42.8,0.0,0.0,1641.4,39.2,188.7,1370.7,42.8
KORAPUT,1927,11.0,5.5,4.6,12.5,46.7,503.7,408.2,522.9,254.4,175.9,66.3,0.0,2011.5,16.5,63.7,1689.1,242.2
KORAPUT,1928,0.0,0.6,9.2,39.5,31.4,98.0,716.7,281.7,383.6,272.1,0.0,0.0,1832.8,0.6,80.0,1480.0,272.1
KORAPUT,1929,0.4,60.4,1.4,59.6,62.8,297.7,390.2,517.5,203.0,136.5,0.0,1.0,1730.5,60.8,123.8,1408.4,137.5
KORAPUT,1930,0.0,5.7,13.7,69.6,18.9,177.9,706.7,354.5,268.8,110.0,144.5,14.5,1884.7,5.7,102.1,1507.8,269.0
KORAPUT,1931,0.0,0.0,12.6,23.1,54.9,127.0,284.3,690.2,271.8,559.5,57.2,0.0,2080.6,0.0,90.5,1373.3,616.8
KORAPUT,1932,0.0,23.4,0.7,23.5,66.0,63.2,420.0,311.8,356.5,63.0,99.5,0.0,1427.6,23.4,90.2,1151.5,162.5
KORAPUT,1933,7.0,2.4,19.3,29.3,144.3,288.7,394.5,464.5,274.2,194.7,42.0,31.4,1892.4,9.4,193.0,1421.9,268.1
KORAPUT,1934,0.0,0.0,2.8,41.7,40.8,240.2,510.8,517.6,231.7,130.3,26.0,0.0,1741.9,0.0,85.3,1500.3,156.2
KORAPUT,1935,0.8,2.3,0.0,26.5,42.6,111.4,395.0,359.2,432.9,43.8,0.0,0.0,1414.4,3.1,69.1,1298.4,43.8
KORAPUT,1936,2.8,75.8,4.8,5.1,213.8,373.8,494.6,452.3,254.2,136.0,19.9,0.3,2033.5,78.6,223.7,1574.9,156.3
KORAPUT,1937,0.0,53.5,61.1,148.7,39.8,120.5,433.7,247.2,299.3,182.4,2.2,0.0,1588.3,53.5,249.5,1100.7,184.6
KORAPUT,1938,2.5,4.1,66.6,51.9,81.6,211.4,320.8,346.1,305.4,333.8,116.5,0.0,1840.8,6.6,200.1,1183.7,450.3
KORAPUT,1939,6.5,0.0,20.0,64.9,27.7,196.7,525.1,396.7,242.3,187.6,14.7,1.5,1683.8,6.5,112.5,1360.9,203.8
KORAPUT,1940,0.0,19.4,49.2,37.0,111.5,375.0,451.8,477.0,134.5,127.3,12.3,12.7,1807.7,19.4,197.7,1438.3,152.3
KORAPUT,1941,4.3,5.3,4.4,32.6,104.4,409.5,211.2,199.1,263.1,158.6,80.9,0.9,1474.5,9.7,141.5,1082.8,240.5
KORAPUT,1942,1.1,0.0,3.9,101.3,89.9,178.9,376.7,289.5,158.2,73.8,70.5,0.4,1344.3,1.1,195.2,1003.3,144.8
KORAPUT,1943,71.0,0.0,3.2,45.0,84.2,171.3,445.1,360.1,316.9,115.3,50.8,0.0,1662.9,71.0,132.4,1293.4,166.1
KORAPUT,1944,1.0,9.2,139.2,64.0,88.1,157.0,558.2,387.7,215.8,127.2,5.7,0.0,1753.0,10.2,291.3,1318.7,132.9
KORAPUT,1945,10.9,0.0,0.0,65.2,90.3,166.4,452.3,437.8,733.5,70.1,6.2,23.6,2056.4,10.9,155.5,1790.1,99.9
KORAPUT,1946,0.0,30.1,0.0,105.6,50.2,231.7,614.3,436.2,143.0,99.5,69.4,3.1,1783.0,30.1,155.8,1425.1,172.0
KORAPUT,1947,9.6,0.0,17.7,34.6,76.3,207.4,513.8,530.5,253.1,96.0,32.0,75.3,1846.4,9.6,128.6,1504.9,203.3
KORAPUT,1948,0.0,0.0,12.2,65.4,65.5,273.2,251.2,492.1,404.6,114.9,118.1,0.0,1797.2,0.0,143.1,1421.1,233.0
KORAPUT,1949,0.0,0.0,32.7,45.2,129.6,202.8,199.3,414.2,698.0,0.0,0.0,0.0,207.5,1514.3
KORAPUT,1950,0.0,8.9,2.5,21.8,211.8,194.1,74.6,135.9,0.0,8.9,210.4
KORAPUT,1951,0.0,0.0,69.1,34.4,70.2,215.2,632.5,458.6,119.8,75.5,69.1,0.0,1744.4,0.0,173.7,1426.1,144.6
KORAPUT,1952,0.0,9.9,15.9,95.4,44.5,126.3,430.3,391.9,382.0,192.6,14.4,4.4,1707.6,9.9,155.9,1330.4,211.4
KORAPUT,1953,53.3,0.0,0.0,63.7,20.4,433.1,207.0,745.5,271.1,148.9,19.6,0.0,1962.6,53.3,84.1,1656.7,168.5
KORAPUT,1954,0.0,0.0,32.2,57.6,44.4,72.6,347.0,406.5,469.4,137.3,0.0,3.3,1570.3,0.0,134.2,1295.5,140.7
KORAPUT,1955,0.0,0.0,5.0,53.2,182.6,179.8,186.9,595.2,356.5,286.3,36.8,0.0,1882.3,0.0,240.8,1318.3,323.1
KORAPUT,1956,0.0,0.0,1.9,97.2,101.8,273.1,805.2,395.5,266.7,196.8,39.0,0.0,2177.3,0.0,201.0,1740.6,235.8
KORAPUT,1957,0.0,5.5,27.5,46.4,78.2,138.0,470.5,716.8,228.8,54.5,0.0,0.0,1766.2,5.5,152.1,1554.1,54.5
KORAPUT,1958,6.2,9.5,28.9,100.0,95.0,136.2,449.4,491.9,242.2,381.6,32.3,0.0,1973.0,15.7,223.8,1319.7,413.9
KORAPUT,1959,1.0,0.0,0.0,1.6,85.4,451.6,480.6,466.3,282.9,128.7,0.0,2.3,1900.4,1.0,87.0,1681.4,131.0
KORAPUT,1960,0.0,0.0,14.0,39.6,78.0,262.3,431.7,357.5,58.3,122.9,30.9,0.0,1395.2,0.0,131.6,1109.8,153.8
KORAPUT,1961,19.8,0.0,0.0,0.0,471.6,339.9,326.5,120.5,25.2,0.0,19.8,145.7
KORAPUT,1962,0.0,0.0,0.0,39.8,72.3,219.8,870.3,57.3,28.4,1.3,0.0,112.1,87.0
KORAPUT,1964,56.2,0.0,50.3,130.1,312.4,339.5,131.1,38.8,106.5
KORAPUT,1965,201.5,239.6,429.8,168.8,44.2,0.0,0.0,44.2
KORAPUT,1966,22.6,0.0,4.9,59.3,45.7,221.5,454.4,220.4,244.3,72.8,62.9,3.3,1412.1,22.6,109.9,1140.6,139.0
KORAPUT,1967,0.0,85.0,28.3,333.5,331.2,332.8,192.4,2.3,0.6,37.5,1189.9,40.4
KORAPUT,1968,36.5,6.8,22.0,65.6,68.6,171.8,219.9,256.5,438.3,30.8,0.0,43.3,156.2,1086.5
KORAPUT,1969,0.0,0.0,3.6,26.1,85.7,189.0,723.7,304.7,254.8,76.0,71.0,28.3,1762.9,0.0,115.4,1472.2,175.3
KORAPUT,1970,0.0,110.2,56.1,120.7,187.6,435.0,511.4,141.4,18.7,0.0,0.0,110.2,1275.4,18.7
KORAPUT,1971,1.0,18.0,0.0,107.0,103.7,304.4,225.9,334.1,175.4,190.3,0.0,0.0,1459.9,19.1,210.7,1039.8,190.3
KORAPUT,1972,0.0,0.0,2.6,23.4,27.7,120.0,471.6,232.2,383.5,66.1,42.8,0.0,1369.9,0.0,53.7,1207.3,108.9
KORAPUT,1973,0.0,0.0,39.8,20.6,46.1,105.4,389.6,299.7,187.8,144.5,3.4,0.0,1236.8,0.0,106.4,982.5,147.9
KORAPUT,1974,0.0,0.0,8.7,56.1,93.3,241.4,134.0,423.0,163.5,90.7,0.0,0.0,1210.7,0.0,158.0,962.0,90.7
KORAPUT,1975,0.2,1.2,16.8,16.0,17.5,335.0,193.1,318.7,219.7,10.0,1.4,50.3,1066.5
KORAPUT,1976,0.0,0.0,2.9,51.5,29.2,24.9,256.8,402.1,86.6,36.6,14.7,0.0,905.3,0.0,83.6,770.4,51.3
KORAPUT,1977,0.0,9.1,130.9,110.0,115.4,334.7,328.4,248.3,146.2,0.0,9.1,1026.8
KORAPUT,1978,3.0,54.0,10.0,48.8,7.0,217.2,346.4,679.3,247.1,1.0,57.0,65.8,1490.0
KORAPUT,1979,0.0,22.5,0.0,1.5,28.3,369.0,198.1,291.0,264.6,73.8,22.5,29.8,1122.8
KORAPUT,1980,0.0,0.0,327.3,176.4,0.0,0.0
KORAPUT,1981,0.0,24.2,8.4,12.0,188.2,281.2,141.8,4.2,0.0,0.0,44.6,4.2
KORAPUT,1982,0.0,0.5,19.0,106.8,61.7,66.3,219.7,381.4,158.7,63.5,1.0,0.0,1078.6,0.5,187.5,826.0,64.5
KORAPUT,1983,0.0,9.4,3.0,28.2,57.8,306.5,298.0,392.2,279.3,202.2,10.0,10.1,1596.8,9.4,89.0,1276.0,222.3
KORAPUT,1984,2.9,18.5,0.4,125.2,74.3,228.0,488.0,651.3,117.6,71.4,0.0,0.0,1777.5,21.4,199.8,1484.8,71.4
KORAPUT,1985,37.7,0.0,1.7,11.1,79.3,244.2,330.8,279.6,264.9,127.7,3.8,0.0,1380.7,37.7,92.1,1119.5,131.4
KORAPUT,1986,22.8,65.1,5.5,32.3,47.2,170.2,345.4,533.1,195.1,141.5,41.5,1.4,1601.1,87.9,85.0,1243.8,184.4
KORAPUT,1987,17.8,0.0,27.1,52.8,125.4,152.3,377.1,313.8,185.8,151.5,175.5,1.3,1580.2,17.8,205.2,1029.0,328.3
KORAPUT,1988,0.0,10.8,20.9,40.8,88.8,175.0,384.6,303.7,261.1,80.4,0.0,0.0,1366.0,10.8,150.4,1124.4,80.4
KORAPUT,1989,0.0,0.0,30.2,11.2,37.3,224.2,301.7,384.8,204.4,35.0,0.0,0.0,1228.7,0.0,78.7,1115.1,35.0
KORAPUT,1990,0.0,33.0,25.5,28.0,396.2,160.8,290.4,404.6,226.0,352.6,36.2,4.2,1957.5,33.0,449.8,1081.8,393.0
KORAPUT,1991,1.0,0.0,15.8,51.0,44.1,179.4,493.7,390.6,214.1,124.7,37.7,0.0,1552.1,1.0,110.9,1277.9,162.4
KORAPUT,1992,1.9,1.2,0.0,22.9,44.6,179.4,388.6,422.3,241.4,68.9,34.8,0.0,1406.0,3.1,67.4,1231.8,103.7
KORAPUT,1993,54.2,401.0
KORAPUT,1994,0.0,5.0,0.0,29.0,235.4,805.5,408.8,497.5,0.0,0.0,5.0,1947.2
KORAPUT,1995,0.0,495.0,180.0,21.5,0.0,201.5
KORAPUT,1996,0.0,0.0,0.0,47.5,6.5,381.0,0.0,0.0,0.0,54.0
KORAPUT,1997,13.2,0.0,40.3,75.2,107.6,87.5,125.7,352.0,293.3,43.0,70.1,38.1,1245.9,13.2,223.1,858.5,151.1
KORAPUT,1998,0.0,7.0,0.0,6.5,259.0,213.4,0.0,7.0
KORAPUT,2001,0.0,0.0,12.3,50.1,89.9,304.4,555.6,379.5,147.5,69.3,21.7,0.0,1630.4,0.0,152.4,1387.0,91.0
KORAPUT,2002,0.0,0.0,0.0,14.0,24.2,185.9,209.0,337.1,112.7,85.6,0.0,0.0,968.5,0.0,38.2,844.7,85.6
KORAPUT,2003,0.0,0.0,28.9,42.0,0.0,64.9,394.4,440.2,186.8,180.7,0.0,52.9,1390.8,0.0,71.0,1086.3,233.5
KORAPUT,2004,21.8,0.0,3.5,24.8,47.4,320.4,324.5,335.1,159.7,149.2,14.6,0.0,1401.0,21.8,75.7,1139.7,163.8
KORAPUT,2005,5.1,0.0,0.0,6.0,15.9,193.0,272.2,252.0,386.0,195.0,29.5,0.0,1354.7,5.1,21.9,1103.2,224.5
KORAPUT,2006,0.0,0.0,21.2,85.0,114.0,183.5,488.9,654.9,346.6,48.9,11.6,0.0,1954.8,0.0,220.3,1673.9,60.5
